"['classic uk pop', 'country rock', 'folk', 'folk rock', 'pub rock', 'roots rock', 'traditional folk']",7FEIJIiZdmNfL70W0RVph3,The Boll Weevil,0.812,0.0,0.727,-10.584,0.369,0.158,0.541,144.036,0.0298,1,256173,4,6
"['classical', 'classical era', 'early music', 'galante era']",2HM9lHWMLlq9yO8dE6ELgM,"Gluck: Orfeo ed Euridice, Wq. 30, Act 1: ""Basta, basta, o compagni!"" (Orfeo)",0.99,0.0,0.127,-17.793,0.0847,0.123,0.494,101.023,0.131,0,44053,4,4
"['dance pop', 'pop', 'r&b']",2NbffhNltorifsuY5doB1l,Don't Hurt Yourself - Homecoming Live,0.000951,1.04e-05,0.106,-8.711,0.808,0.537,0.304,137.947,0.142,0,256813,4,4
"['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk']",6E1uTINhZJEY2tk9pB6rRQ,Beyond The Music,0.007,7.5e-06,0.6,-2.478,0.993,0.338,0.46,173.714,0.16,1,143250,4,9
"['healing', 'new age']",6RUYo8bbpT6MX9QEbl46Pu,Kokoro - Live,0.0816,0.779,0.0382,-6.695,0.525,0.694,0.196,119.742,0.0387,0,797973,3,2
"['dance pop', 'pop', 'r&b']",15lF2So3wndC6TaRxHdN8n,1+1,0.381,5.14e-06,0.261,-7.342,0.384,0.0661,0.303,63.345,0.0339,1,273880,5,6
"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'industrial metal', 'neue deutsche harte']",19xeczcNPEPvdgNVUWVbiQ,Bind Torture Kill - Extended Torture,3.17e-05,0.83,0.0644,-4.477,0.847,0.145,0.492,129.971,0.0323,1,394667,4,1
"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",5dYuV7FeG51cu4qvuf9YBH,BREATHE,0.195,6.63e-05,0.336,-8.302,0.462,0.129,0.369,180.218,0.143,0,243787,3,6
"['country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']",2wycxk80vP0Gy1SyWejUzE,Redwing,0.848,0.142,0.946,-13.804,0.376,0.146,0.721,104.647,0.0424,1,167305,4,9
"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial metal', 'neue deutsche harte']",1dRpsPamfwvbcnGVvOObGP,Verräter an Gott - Memmaker Remix,7.98e-05,0.851,0.537,-8.209,0.815,0.205,0.761,139.968,0.0771,0,314787,4,4
"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap', 'rock']",2BImH5tw8QQwzXe9vEPZYS,Heart Attack Man - Unplugged,0.749,0.0,0.154,-18.583,0.209,0.253,0.638,86.744,0.823,1,141213,3,2
"['cyberpunk', 'new age']",7ic43QaKNvMjU5wowqqdqA,The Drums of Gaugamela,0.357,0.547,0.0594,-13.893,0.935,0.194,0.494,153.062,0.0853,1,319840,3,11
"['alt-idol', 'anime', 'denpa-kei', 'idol rock', 'j-idol', 'j-pop', 'j-pop girl group']",3bPhqLKJcq3TQ6MGbxbqIW,Birth Ø Birth,0.00395,0.00404,0.509,-2.045,0.946,0.309,0.461,144.013,0.0794,0,302573,4,0
"['dance pop', 'edm', 'tropical house']",4GimSrwLTKJq8KipSXYjBI,This Time - DJ Antoine & Mad Mark 2011 Radio Edit,0.00554,2.55e-06,0.436,-4.566,0.84,0.69,0.637,126.01,0.0309,0,192681,4,8
['canzone napoletana'],6AK8pLdCRLsaQZZEFEQvfG,I Vespri Sicialiani: In Braccie Alle Dovizie,0.989,0.0,0.11,-21.072,0.0542,0.453,0.352,108.352,0.0414,1,201843,3,11
"['drum and bass', 'jump up', 'liquid funk']",2ZYlBQ3sHmjYkZeTgkmThW,Afterlife,0.0028,0.935,0.0329,-3.944,0.715,0.0809,0.239,87.511,0.0333,0,184001,4,2
['praise'],7GBO6BJdevV7XojDlP7aE8,Thank You Lord (For Being There For Me),0.622,0.0,0.158,-4.643,0.746,0.988,0.371,110.476,0.146,1,347667,4,1
"['art pop', 'canadian electropop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'escape room', 'grave wave', 'indietronica', 'metropopolis', 'new rave', 'pop']",2xMBf5lFjQvrkWL2toULNg,Artangels,0.000202,0.557,0.435,-3.568,0.951,0.0483,0.568,118.005,0.0402,1,247368,4,10
"['g funk', 'gangster rap', 'west coast rap']",3IRT0LFyrW8Nuia1oumDhL,Keepin' Me High,0.0222,2.51e-06,0.614,-7.534,0.729,0.219,0.745,81.938,0.346,1,258440,4,1
"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",5TOl4ztQlc4P1o5SDayVvf,Hesud-Gevurah - Interlude,0.757,0.117,0.21,-23.334,0.084,0.0621,0.274,130.946,0.0367,0,76680,4,5
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'mandopop']",5BAT7BO2l34FoYRNb0GPGy,不許哭,0.667,0.0,0.237,-10.161,0.459,0.104,0.346,120.561,0.0327,1,249627,4,1
"['ambient', 'ambient industrial', 'dark ambient', 'drift', 'fourth world']",2CjEYwGztO7EcOrhvpc5qC,Maintenant Part 8,0.928,0.958,0.0396,-26.337,0.117,0.106,0.0669,62.35,0.0572,0,507427,4,5
"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'swedish electropop', 'swedish pop', 'swedish synthpop']",1vzVR7kGNVQvQ8WPpU38vD,Like Em Young,0.176,0.00773,0.792,-5.652,0.774,0.0681,0.773,130.034,0.0339,1,219947,4,5
"['axe', 'baile pop', 'brega', 'forro', 'musica popular paraense', 'pagode', 'tecnobrega']",5Ylri9fnmJralAE32phQYO,Nessa Balada,0.5,0.000154,0.924,-3.835,0.881,0.233,0.794,95.978,0.0357,0,188175,4,0
"['axe', 'baile pop', 'brega', 'forro', 'musica popular paraense', 'pagode', 'tecnobrega']",55mtVmSJOFR3XZjg8yyqWK,Se Não Quer Tem Quem Quer,0.646,3.93e-06,0.868,-2.936,0.887,0.114,0.621,155.994,0.0363,1,201131,4,5
"['classic malaysian pop', 'dangdut', 'malaysian indie', 'rock kapak']",2tspb07XONGTzjfSYFXnm7,Meniti Titian Usang,0.0054,0.153,0.172,-5.017,0.712,0.0948,0.49,124.018,0.0318,1,347067,4,7
"['baroque', 'classical', 'early music', 'italian baroque', 'italian renaissance', 'renaissance']",3A3A2Sil6CrclkEzTj1REE,"Madrigals, Book 9: Ardo e scoprir, SV 152",0.873,0.000458,0.0634,-21.432,0.0563,0.121,0.247,92.12,0.0414,0,198253,4,2
"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",1Mzm1CNqVxtwbCYhOo843s,Echoes - 2011 Remastered Version,0.366,0.651,0.142,-16.58,0.322,0.107,0.285,134.042,0.044,0,1412451,4,6
"['dance pop', 'edm', 'tropical house']",4KUsR5aBHrSojOczGophO1,Crazy World - Radio Edit,0.235,0.0,0.591,-3.877,0.889,0.253,0.638,128.012,0.0528,1,193434,4,0
"['art pop', 'canadian electropop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'escape room', 'grave wave', 'indietronica', 'metropopolis', 'new rave', 'pop']",4ZcGbQ5dOKX6rJk4yvza9R,Flesh without Blood,0.000904,0.000727,0.66,-2.993,0.965,0.476,0.481,155.938,0.0875,1,264524,4,8
"['swedish eurodance', 'swedish hip hop', 'swedish pop']",3A1STBXN4aTqWHI8hI62R8,Sluttjafsat,0.0279,0.00115,0.723,-5.532,0.645,0.0904,0.785,87.967,0.282,0,218840,4,6
['radio symphony'],117FSvDgNSzWYBSZbEx1mR,"Suite from The Nutcracker, Op. 71a: Characteristic Dances. Chinese Dance",0.964,0.128,0.938,-17.443,0.23,0.0836,0.501,118.685,0.0366,1,65024,4,5
"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",411GLjM61AhutwQGmDRIne,Wish You Were Here - Live,0.576,0.00022,0.355,-16.976,0.367,0.982,0.387,130.668,0.0521,1,395000,4,7
"['classic uk pop', 'country rock', 'folk', 'folk rock', 'pub rock', 'roots rock', 'traditional folk']",1OEdvd4n3EAVTS1170T8CK,Knockin' On Heaven's Door,0.549,0.183,0.356,-10.159,0.446,0.339,0.415,69.32,0.0271,1,199573,4,7
"['easycore', 'emo', 'pop punk', 'pop rock', 'post-grunge', 'skate punk']",6UARHpDJ6995ynnIvzD1YF,Party on Apocalypse,0.0049,0.0,0.794,-4.205,0.936,0.0557,0.619,101.972,0.0709,1,203869,4,11
"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",6ebFTF3m3HtcwgFcgW9jHc,Black Messiah,0.301,2.82e-06,0.802,-13.57,0.371,0.0911,0.608,165.942,0.0556,1,248667,4,5
"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",1gqS8bomGckIqmfDbavdHD,"A New Machine, Pt. 2",0.641,1.57e-05,0.0727,-19.996,0.0676,0.101,0.287,55.401,0.0437,1,39009,4,1
"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'progressive metal', 'slayer', 'symphonic metal']",0ptwPErTeIBB5nHaiKGGwL,Are You Done With Me,0.00242,0.00384,0.395,-5.376,0.827,0.0702,0.442,99.958,0.0385,1,185361,4,8
"['dancehall', 'reggae fusion']",6tTAaX1MRiXL8UNzbZKsjw,Tek Fuck,0.863,0.0,0.841,-4.487,0.888,0.134,0.74,123.849,0.364,1,135131,4,0
"['classical', 'early modern classical', 'russian modern classical']",11fOgW8YBS7fon6nDLwN7h,"Le sacre du printemps, Pt. 2 ""Le sacrifice"": IX. Cercles mystérieux des adolescentes",0.974,0.446,0.0388,-34.434,0.00825,0.621,0.159,133.502,0.0425,0,206693,4,1
['velha guarda'],0JSICYfKbZxvtt1eXa62EC,Louca,0.373,4.41e-06,0.84,-7.48,0.631,0.786,0.58,87.366,0.0326,0,176440,4,10
"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",6CWNVxMkJrunDd9Ga3scC4,Force Ten - R30 Live Version,0.00612,0.203,0.27,-2.96,0.97,0.983,0.182,169.619,0.145,1,289760,4,7
"['chamber orchestra', 'classical']",3w9L5iHf9lXK7TF03xP2G3,"Bassoon Concerto No.18 in C Major, RV 467: 1: Allegro",0.96,0.924,0.417,-20.196,0.186,0.116,0.471,129.861,0.0366,1,236493,3,0
"['folk-pop', 'indie folk', 'modern rock', 'stomp and holler']",0op5epE8Qr37slzJBxpUhd,Slow It Down,0.924,1.64e-06,0.105,-14.479,0.0672,0.0928,0.42,144.505,0.0393,1,305347,5,1
"['chicago house', 'deep house', 'detroit techno', 'float house', 'microhouse', 'minimal tech house', 'outsider house', 'techno']",40cW7hGJnYUSZlPk1VG7Tq,My Favorite Things,0.259,0.663,0.647,-12.398,0.842,0.371,0.386,124.792,0.111,0,280867,3,11
"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",0l5xJ6EDlwThul9OoA86gZ,Right Above It,0.0435,0.0,0.463,-4.348,0.841,0.578,0.376,76.052,0.356,0,271947,4,3
"['choral', 'classical performance', 'early music ensemble', 'orchestral performance']",6xJ96q2OadSTswr89Cs3tl,"Klavierkonzert Nr. 1 g-Moll, Op. 25: I. Molto allegro con fuoco",0.979,0.906,0.177,-22.905,0.124,0.124,0.333,78.849,0.0351,0,451800,4,7
"['classical performance', 'classical soprano', 'opera']",3XRAfFHFyxecJa0NPQO4SJ,"Four Songs, Op. 27:4 Morgen (Tomorrow!)",0.985,3.56e-06,0.0379,-28.863,0.0162,0.0617,0.199,76.303,0.0482,1,229577,4,7
"['classical', 'classical performance', 'classical piano']",612SWMxnaLhCSH8l7FK1e1,"Sonata For Violin And Piano In F Major, Op.8 (1865): 1. Allegro con brio",0.978,0.0275,0.0614,-21.074,0.0909,0.197,0.301,124.485,0.0479,1,573440,4,5
"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",3vYrRT4X3lrH4mG67WvEw4,Nothing Can Hold Us Down - Pep & Rash Remix Edit,0.0463,0.0153,0.422,-6.039,0.765,0.16,0.762,125.998,0.0449,1,184405,4,10
"['acid house', 'chicago house', 'hip house']",4gkib6X84ew9FTRoSrFvIz,Move Your Body - Shane D Club Mix,0.0323,0.178,0.65,-4.629,0.851,0.0756,0.777,126.989,0.0691,0,488040,4,4
"['axe', 'pagode', 'sertanejo', 'sertanejo universitario']",5Fo3iUC9jbV46QTr4PyFnO,Sacana - Ao Vivo | Faixa Bônus,0.298,1.1e-05,0.701,-5.669,0.677,0.815,0.76,137.992,0.0291,1,244320,4,2
"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",6PEPMLE3mxDGYdcn7SJMPZ,Rock You Good,0.281,0.0833,0.936,-8.561,0.615,0.0274,0.918,118.589,0.0606,1,214013,4,7
"[""australian children's music"", ""children's music""]",6RABGcIfC5oF1J27JDGUZH,"Boing, Boing, Boing, Kangaroo!",0.967,0.000205,0.309,-11.954,0.416,0.211,0.649,133.724,0.769,0,57933,1,0
"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1qJ3VjJNzHSsWO9pkJnOmx,We Do This,0.0139,0.0,0.581,-3.922,0.832,0.109,0.755,98.034,0.0504,1,213733,4,7
['canadian folk'],5h3y6rYM91WTdcRo6DnWJl,Wasted Love,0.00199,0.0002,0.573,-4.043,0.813,0.131,0.54,116.457,0.031,0,178927,4,2
"['anime', 'j-division']",35xGLxq68rMlYN0WO6YxE2,シークレットハート,0.0615,0.0,0.541,-3.928,0.916,0.0925,0.471,170.023,0.0694,1,270987,4,3
"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal']",2ISL0yg5CXNwrOyfa5zd19,The Beginning… At Last,0.765,9.53e-05,0.365,-7.56,0.395,0.0739,0.41,131.519,0.0289,1,272947,4,7
"['classical', 'italian opera']",0zSfeffsFx9rxVYACHlM7S,"Pagliacci, Act I: Act I: Un tal gioco, credetemi (Canio)",0.994,0.382,0.211,-11.047,0.79,0.406,0.297,75.256,0.573,1,267240,3,0
"['german dance', 'german techno', 'progressive trance', 'trance', 'uplifting trance']",5Oq19pT16pXgBWG7sFgIKs,Heartbeat - ATB's Deep From The Heart Remix,0.017,0.351,0.657,-6.991,0.541,0.0695,0.8,132.021,0.0458,0,528133,4,0
"['classical', 'early modern classical', 'post-romantic era']",5UAnjr7ipBtP2e6BQiCnrm,7 Danish Songs: No. 5. Irmelin Rose,0.989,0.0,0.1,-17.291,0.0774,0.113,0.293,168.301,0.0548,1,229107,3,0
"['art rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",4dYTLUQ7J04hvFOjoHo2hk,Lip Service - Live At The El Mocambo,0.0123,0.0,0.617,-6.715,0.914,0.897,0.241,166.046,0.105,1,143933,4,4
"['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk']",0n9k7gVoNleeY8Cw5oCXm2,Fairweather Friend,0.0172,0.0,0.154,-5.347,0.987,0.939,0.247,103.378,0.196,1,107933,4,1
"['french soundtrack', 'scorecore', 'soundtrack']",6O9j1vgKbtyYjczzwGH6EU,Gun Fight,0.878,0.968,0.131,-21.502,0.212,0.115,0.729,144.001,0.0741,1,222634,4,9
"['bossa nova', 'mpb', 'samba']",5jCs7KhHu6U84oxtHILCmo,Meu Canto,0.583,0.0268,0.906,-6.853,0.843,0.129,0.641,101.048,0.0471,1,193560,4,2
"['dance pop', 'pop', 'r&b']",54mIMbtBXXGi1XjdXHN81j,I Miss You,0.352,0.00314,0.835,-7.181,0.523,0.0909,0.718,167.963,0.199,1,179067,4,6
"['neo mellow', 'pop']",1kuGO87zkCrmBgdDm63xgI,"Heart To Love - Live from a Rooftop in Manhattan, NY",0.862,5.12e-06,0.592,-13.965,0.24,0.0983,0.539,100.821,0.0581,1,196667,4,2
"['conscious hip hop', 'dancehall', 'reggae fusion', 'soca']",3wPp6fHDdQ0eDzh97SBtBl,Majestic Love - feat. Estelle,0.0909,0.0,0.598,-4.741,0.759,0.138,0.531,84.026,0.0351,1,225747,4,11
"['celtic', 'celtic rock', 'new age']",72HxkQFPmxlvJ8YZUKyKIj,Caislean Óir - Remastered 2003,0.84,8.62e-05,0.223,-15.085,0.166,0.14,0.244,111.912,0.037,0,126947,4,4
"['alternative emo', 'anthem emo', 'canadian punk', 'easycore', 'pop emo', 'pop punk']",062mhO7Zs1DsK2NvTeaXqt,Neurotic,0.000405,0.000283,0.647,-3.646,0.948,0.324,0.354,194.206,0.101,1,202499,4,8
"['cyberpunk', 'new age']",5fmvUT9juXM7D8SW0oQf7K,Roxane's Dance,0.0344,0.419,0.639,-13.634,0.631,0.0717,0.788,125.271,0.0355,0,204493,4,9
"['doom metal', 'drone metal', 'psychedelic doom', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock', 'uk doom metal']",1IXmrB4ZsTMejIfcP2EDtv,Black Magic Rituals & Perversions,0.179,0.851,0.0775,-8.26,0.862,0.171,0.233,109.817,0.0744,1,660907,4,9
"['big beat', 'j-rock']",1hYuJUFswJgNgChYZAPoeC,Six Forty Five,0.00988,0.000193,0.239,-3.605,0.972,0.51,0.436,142.012,0.187,1,258760,4,0
"['dancehall', 'reggae fusion']",56pY0zwTecCEr1Upslg6jI,Mi Nuh Trust People,0.0476,0.0,0.538,-2.698,0.864,0.113,0.854,94.009,0.104,1,186692,4,9
"['adult standards', 'christmas', 'jazz blues', 'soul', 'soul blues', 'vocal jazz']",3wUHgsGCvW65HNlLUfyReu,Security,0.347,0.000716,0.801,-8.524,0.62,0.07,0.732,111.162,0.055,0,148627,4,1
"['acid jazz', 'bmore', 'downtempo', 'electronic', 'nu jazz', 'trip hop']",2amNu49FSnbJ853GKY8bAh,Public Displays of Affection - Instrumental,0.0703,0.927,0.415,-8.6,0.67,0.429,0.54,97.995,0.0253,0,188600,4,9
"['afropop', 'mande pop', 'south african jazz', 'world', 'xhosa']",0PdYqDCbuXb6zEefvGpyNm,Kutheni Sithandwa,0.712,0.0,0.741,-8.773,0.552,0.175,0.826,138.284,0.0742,1,153875,4,10
"['alternative rock', 'art pop', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'new americana', 'singer-songwriter', 'slow core', 'stomp and holler']",0G4o8tN7MrZnRjGPzHpimZ,City Of Brotherly Love,0.00588,0.000391,0.402,-7.144,0.723,0.136,0.379,146.209,0.0433,1,269800,4,0
"['dancehall', 'reggae fusion', 'soca']",1thw7pBla16bmMkdBOdWvh,Battery Dolly,0.213,0.0,0.898,-6.613,0.704,0.387,0.659,167.073,0.293,1,178867,4,7
"['dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",1jIE1tPBISYzSl8TpSzRzg,Be Strong,0.0146,0.00826,0.907,-4.933,0.763,0.088,0.723,195.869,0.054,0,278000,4,5
"['azonto', 'dancehall', 'panamanian pop', 'reggae fusion', 'soca']",5Q91RtxccBZSA6AKeMxB34,Kemet,0.012,0.0,0.732,-4.73,0.729,0.0771,0.603,77.333,0.274,0,230700,4,10
"['cantautor', 'latin', 'latin pop', 'mexican pop', 'musica canaria', 'nueva cancion', 'spanish pop']",1d2l4sfZ8MjdOdkqv3MANU,El talismán (feat. Rubén Blades),0.215,1.71e-06,0.962,-5.039,0.778,0.0859,0.789,81.03,0.118,0,205227,4,10
"['classic rock', 'dance rock', 'new wave', 'permanent wave', 'punk', 'rock']",5KizT5OSk8dPwMZOx9NrN8,The Guns of Brixton - Live,0.00545,5.07e-05,0.598,-4.07,0.959,0.632,0.585,114.084,0.0504,0,247800,4,11
"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",3jlpbCQg10fd5hRQ6g48LU,Would I Lie to You,0.00992,0.000103,0.752,-4.403,0.88,0.134,0.638,123.435,0.0383,1,268000,4,4
"['alternative metal', 'death metal', 'djent', 'groove metal', 'metal', 'nu metal', 'progressive metal', 'swedish metal']",7AKDYh7mH5uYe2OdJHpKhA,Dancers To A Discordant System - Live,4.76e-06,0.905,0.229,-7.521,0.941,0.706,0.439,93.742,0.0756,0,614080,3,7
"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",44Ow6QD0WKNDXKa7V7gmcB,Dreamboat,0.261,0.000578,0.814,-8.903,0.528,0.13,0.577,93.932,0.0446,1,454733,4,7
"['folk punk', 'hardcore punk', 'punk', 'ska', 'ska punk', 'skate punk']",2PnQwNP5V4FYA04vR57Juk,I Got No,0.00179,0.0146,0.731,-4.423,0.938,0.241,0.313,79.139,0.0529,1,76240,4,0
"['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",7zjiDmVPUed7jqYQiRi3jw,Só Pra Te Pegar,0.0919,0.0,0.82,-2.439,0.954,0.437,0.756,97.003,0.106,1,152840,4,2
"['folk', 'folk-pop', 'singer-songwriter']",3Bfm9BXSVbP3ikpqcrhWA4,Look Into My Eyes,0.557,0.0908,0.188,-11.497,0.469,0.0949,0.52,145.994,0.0379,1,262253,4,1
"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'post-grunge', 'rock']",6nsCLtYV4ASf2dtrOEgeMb,"""Cha!"" Said The Kitty",0.000872,0.000601,0.601,-3.648,0.826,0.251,0.569,76.599,0.0713,0,177307,4,11
"['outlaw country', 'traditional country']",6tiXutaDia2PS7TMNlueVZ,Girl in Saskatoon,0.882,0.0,0.834,-13.399,0.363,0.181,0.606,91.788,0.0519,1,132307,4,4
"['avant-garde', 'bow pop', 'classical performance', 'compositional ambient', 'fourth world', 'modern performance', 'string quartet']",2ftw6JcxTcZR23SCDqUvMP,Five Tango Sensations: Despertar - Anxiety,0.916,0.0202,0.0371,-27.983,0.0151,0.122,0.151,87.337,0.0352,0,366227,5,11
"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']",49zdFGPqOKoTpQueTpKUjx,Mutha (Don't Wanna Go To School Today),0.242,2.27e-06,0.377,-12.933,0.657,0.246,0.206,188.077,0.0516,1,292160,4,6
"['baile pop', 'bossa nova', 'mpb', 'nova mpb', 'samba']",3WzOJeg1KnwGdMgi6T7Q0F,A Força Que Nunca Seca,0.9,0.00019,0.23,-13.586,0.183,0.112,0.561,100.145,0.0275,1,272267,4,7
['deep minimal techno'],106KHWcpghpxwzkdXnzW9o,Pleyades - Original Mix,0.000747,0.842,0.117,-6.42,0.727,0.0769,0.802,125.007,0.0606,0,500767,4,6
"['folk-pop', 'irish singer-songwriter', 'pop']",7o6PsThKVY3Mt1AJ5MQnvu,My Love Will Never Die,0.878,0.00739,0.207,-14.784,0.0539,0.348,0.55,137.41,0.0374,0,235230,4,5
"['christlicher rap', 'deep german hip hop', 'german cloud rap', 'german hip hop']",5jD2JSe4TNcae61nXNE8fA,22MMM - Prelude,0.983,0.873,0.188,-19.555,0.0213,0.0873,0.547,79.352,0.0542,0,67442,4,11
"['adult standards', 'brill building pop', 'christmas', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",5Mlm59DTW5iaTVIkPMe4RR,Heartlight,0.547,8.81e-05,0.517,-8.747,0.569,0.118,0.574,119.074,0.0287,1,265880,4,3
['anime'],14mOSnfF6PvbTmvRC7J39Q,Hong Dou Acacia no Mi,0.204,0.0,0.159,-6.932,0.454,0.0624,0.52,112.133,0.0316,1,251933,4,1
"['dance pop', 'pop']",0JlRffeSO08iPCW9pism9E,Jewels N' Drugs,0.00313,0.0,0.534,-4.151,0.893,0.245,0.737,136.039,0.0687,1,228040,4,2
"['axe', 'brazilian rock', 'mpb', 'pagode', 'rock nacional brasileiro', 'sertanejo', 'sertanejo universitario']",3tkgCyS2Bv0PXuVQS2jRZX,So Special,0.00182,0.0806,0.727,-6.331,0.84,0.0828,0.711,115.024,0.076,1,256720,4,6
"['bolero', 'latin pop', 'pop romantico']",4kMfsCqnYYrCCDN3KXRSCb,Me Gusta Como Eres,0.56,7e-06,0.549,-8.516,0.43,0.325,0.412,101.638,0.0286,1,161267,3,10
['easy listening'],5XLQhOtdD2mn0sn6opTvjo,Unchained Melody - Gounod,0.57,0.182,0.077,-12.479,0.359,0.131,0.391,134.879,0.0273,1,186893,4,7
"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",52iwy78GCO58e6fb7CB4Kb,Bottled up Inside,4.63e-05,0.836,0.348,-4.935,0.869,0.0267,0.581,97.022,0.0365,1,240160,4,0
['christmas'],5eOVMLseXbmudi6sda9c25,Don't Leave Me Now,0.946,0.0,0.277,-8.672,0.143,0.0838,0.29,85.778,0.0322,1,147775,3,2
['bossa nova'],0I513mpHqIarY4ST61a9p6,Solo Una Mujer,0.683,0.00178,0.482,-11.57,0.329,0.496,0.578,89.148,0.0297,1,174413,4,5
['nova mpb'],0YKVjO8B4UIJg1fAdc2UGf,Paira,0.0526,0.0154,0.388,-11.015,0.301,0.156,0.523,105.085,0.0289,1,216213,4,2
"['folk punk', 'hardcore punk', 'punk', 'ska', 'ska punk', 'skate punk']",3jResn71j8cny7NpgsR1E5,Hoboken,0.00581,0.0,0.517,-4.871,0.976,0.052,0.302,92.396,0.161,1,71773,4,2
"['dance pop', 'edm', 'tropical house']",1iAjzWbmmijuP5QyDcDbUi,Loved Me Once - DJ Antoine vs Mad Mark 2k19 Mix,0.0733,0.0,0.824,-4.952,0.864,0.366,0.734,124.957,0.0556,0,217260,4,2
['j-rap'],31JeoULJBsEbmwkKPLJUOL,TEST Mi,0.0244,0.0,0.807,-4.423,0.893,0.131,0.832,91.98,0.246,1,256627,4,7
"['avant-garde', 'classical', 'late romantic era', 'russian romanticism']",0AES0gTcllM7vQtjiu6ufd,"Shéhérazade, Op. 35: III. The Young Prince and the Young Princess",0.941,0.575,0.0396,-31.206,0.0271,0.0624,0.166,137.203,0.043,1,594000,3,7
"['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'rockabilly', 'traditional country', 'traditional folk', 'western swing']",673xVKmZ9CyGlj81EeFMJS,Something's Wrong,0.108,8.56e-06,0.818,-9.265,0.379,0.113,0.657,114.397,0.0282,1,168907,4,3
"['colombian pop', 'cumbia', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'rock en espanol', 'tropical']",04wTurGPiiCycX8meWvf6v,Bendecido,0.524,0.00158,0.775,-8.201,0.536,0.0737,0.87,99.977,0.0978,0,218107,4,8
"['dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",5kBEIXVHkNd6BtQH4TouyD,Here I Come,0.244,0.0,0.72,-5.837,0.774,0.264,0.544,170.151,0.118,0,221893,4,4
"['samba', 'velha guarda']",6NmQPk3bkxv6IJOtLRFjBh,Recenseamento,0.958,0.202,0.966,-11.241,0.537,0.0865,0.829,93.46,0.127,1,168018,4,8
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'vintage chinese pop']",1oZ5nIkmQdVNkLkHudsFY4,王昭君 - 修復版,0.806,0.0,0.263,-9.013,0.4,0.0743,0.241,75.581,0.0303,1,345947,4,2
"['country rock', 'jangle pop', 'power pop']",53LUshaFbeB2rjhEkBI54S,'Til The Day After,0.378,0.0,0.403,-10.617,0.51,0.279,0.474,93.334,0.038,1,157680,4,9
